date,state,city,place_type,confirmed,deaths,order_for_place,is_last,estimated_population_2019,estimated_population,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2021-01-17,GO,Goiânia,city,86585,2166,307,False,1516113,1536097,5208707,5636.68831,0.0250
2021-01-16,GO,Goiânia,city,86520,2166,306,False,1516113,1536097,5208707,5632.45680,0.0250
2021-01-15,GO,Goiânia,city,86476,2154,305,False,1516113,1536097,5208707,5629.59240,0.0249
2021-01-14,GO,Goiânia,city,85966,2150,304,False,1516113,1536097,5208707,5596.39137,0.0250
2021-01-13,GO,Goiânia,city,85160,2137,303,False,1516113,1536097,5208707,5543.92073,0.0251
2021-01-12,GO,Goiânia,city,84203,2134,302,False,1516113,1536097,5208707,5481.61998,0.0253
2021-01-11,GO,Goiânia,city,83343,2124,301,False,1516113,1536097,5208707,5425.63393,0.0255
2021-01-09,GO,Goiânia,city,82047,2123,300,False,1516113,1536097,5208707,5341.26426,0.0259
2021-01-08,GO,Goiânia,city,81896,2120,299,False,1516113,1536097,5208707,5331.43415,0.0259
2021-01-07,GO,Goiânia,city,81534,2118,298,False,1516113,1536097,5208707,5307.86793,0.0260
2021-01-06,GO,Goiânia,city,80784,2110,297,False,1516113,1536097,5208707,5259.04289,0.0261
2021-01-05,GO,Goiânia,city,80241,2110,296,False,1516113,1536097,5208707,5223.69356,0.0263
2021-01-04,GO,Goiânia,city,80036,2089,295,False,1516113,1536097,5208707,5210.34804,0.0261
2021-01-03,GO,Goiânia,city,79466,2073,294,False,1516113,1536097,5208707,5173.24101,0.0261
2021-01-02,GO,Goiânia,city,79388,2073,293,False,1516113,1536097,5208707,5168.16321,0.0261
2021-01-01,GO,Goiânia,city,79297,2073,292,False,1516113,1536097,5208707,5162.23910,0.0261
2020-12-31,GO,Goiânia,city,79265,2073,291,False,1516113,1536097,5208707,5160.15590,0.0262
2020-12-30,GO,Goiânia,city,79108,2073,290,False,1516113,1536097,5208707,5149.93519,0.0262
2020-12-29,GO,Goiânia,city,78826,2069,289,False,1516113,1536097,5208707,5131.57698,0.0262
2020-12-28,GO,Goiânia,city,78479,2063,288,False,1516113,1536097,5208707,5108.98726,0.0263
2020-12-27,GO,Goiânia,city,77930,2058,287,False,1516113,1536097,5208707,5073.24733,0.0264
2020-12-26,GO,Goiânia,city,77874,2057,286,False,1516113,1536097,5208707,5069.60172,0.0264
2020-12-25,GO,Goiânia,city,77852,2057,285,False,1516113,1536097,5208707,5068.16952,0.0264
2020-12-24,GO,Goiânia,city,77810,2057,284,False,1516113,1536097,5208707,5065.43532,0.0264
2020-12-23,GO,Goiânia,city,77692,2056,283,False,1516113,1536097,5208707,5057.75351,0.0265
2020-12-22,GO,Goiânia,city,77478,2030,282,False,1516113,1536097,5208707,5043.82210,0.0262
2020-12-21,GO,Goiânia,city,77055,2028,281,False,1516113,1536097,5208707,5016.28478,0.0263
2020-12-20,GO,Goiânia,city,76653,2028,280,False,1516113,1536097,5208707,4990.11456,0.0265
2020-12-19,GO,Goiânia,city,76653,2028,279,False,1516113,1536097,5208707,4990.11456,0.0265
2020-12-18,GO,Goiânia,city,76610,2027,278,False,1516113,1536097,5208707,4987.31525,0.0265
2020-12-17,GO,Goiânia,city,76484,2022,277,False,1516113,1536097,5208707,4979.11265,0.0264
2020-12-16,GO,Goiânia,city,76156,2017,276,False,1516113,1536097,5208707,4957.75983,0.0265
2020-12-15,GO,Goiânia,city,75617,2003,275,False,1516113,1536097,5208707,4922.67090,0.0265
2020-12-14,GO,Goiânia,city,75286,1996,274,False,1516113,1536097,5208707,4901.12278,0.0265
2020-12-13,GO,Goiânia,city,75053,1987,273,False,1516113,1536097,5208707,4885.95447,0.0265
2020-12-12,GO,Goiânia,city,75053,1987,272,False,1516113,1536097,5208707,4885.95447,0.0265
2020-12-11,GO,Goiânia,city,75053,1987,271,False,1516113,1536097,5208707,4885.95447,0.0265
2020-12-10,GO,Goiânia,city,74757,1977,270,False,1516113,1536097,5208707,4866.68485,0.0264
2020-12-09,GO,Goiânia,city,74104,1971,269,False,1516113,1536097,5208707,4824.17452,0.0266
2020-12-08,GO,Goiânia,city,73926,1967,268,False,1516113,1536097,5208707,4812.58671,0.0266
2020-12-07,GO,Goiânia,city,73443,1958,267,False,1516113,1536097,5208707,4781.14338,0.0267
2020-12-06,GO,Goiânia,city,73204,1954,266,False,1516113,1536097,5208707,4765.58447,0.0267
2020-12-05,GO,Goiânia,city,73180,1954,265,False,1516113,1536097,5208707,4764.02206,0.0267
2020-12-04,GO,Goiânia,city,73168,1954,264,False,1516113,1536097,5208707,4763.24086,0.0267
2020-12-03,GO,Goiânia,city,72838,1947,263,False,1516113,1536097,5208707,4741.75784,0.0267
2020-12-02,GO,Goiânia,city,72624,1946,262,False,1516113,1536097,5208707,4727.82643,0.0268
2020-12-01,GO,Goiânia,city,72151,1940,261,False,1516113,1536097,5208707,4697.03411,0.0269
2020-11-30,GO,Goiânia,city,71316,1931,260,False,1516113,1536097,5208707,4642.67556,0.0271
2020-11-29,GO,Goiânia,city,71272,1924,259,False,1516113,1536097,5208707,4639.81116,0.0270
2020-11-28,GO,Goiânia,city,71229,1923,258,False,1516113,1536097,5208707,4637.01186,0.0270
2020-11-27,GO,Goiânia,city,71216,1920,257,False,1516113,1536097,5208707,4636.16555,0.0270
2020-11-26,GO,Goiânia,city,70985,1910,256,False,1516113,1536097,5208707,4621.12744,0.0269
2020-11-25,GO,Goiânia,city,70723,1909,255,False,1516113,1536097,5208707,4604.07123,0.0270
2020-11-24,GO,Goiânia,city,70664,1903,254,False,1516113,1536097,5208707,4600.23032,0.0269
2020-11-23,GO,Goiânia,city,70409,1898,253,False,1516113,1536097,5208707,4583.62981,0.0270
2020-11-22,GO,Goiânia,city,70312,1891,252,False,1516113,1536097,5208707,4577.31510,0.0269
2020-11-21,GO,Goiânia,city,70272,1891,251,False,1516113,1536097,5208707,4574.71110,0.0269
2020-11-20,GO,Goiânia,city,70105,1883,250,False,1516113,1536097,5208707,4563.83939,0.0269
2020-11-19,GO,Goiânia,city,69833,1875,249,False,1516113,1536097,5208707,4546.13218,0.0268
2020-11-18,GO,Goiânia,city,69449,1839,248,False,1516113,1536097,5208707,4521.13376,0.0265
2020-11-17,GO,Goiânia,city,69193,1824,247,False,1516113,1536097,5208707,4504.46814,0.0264
2020-11-16,GO,Goiânia,city,69040,1811,246,False,1516113,1536097,5208707,4494.50783,0.0262
2020-11-15,GO,Goiânia,city,68631,1799,245,False,1516113,1536097,5208707,4467.88191,0.0262
2020-11-14,GO,Goiânia,city,68545,1795,244,False,1516113,1536097,5208707,4462.28331,0.0262
2020-11-13,GO,Goiânia,city,68444,1794,243,False,1516113,1536097,5208707,4455.70820,0.0262
2020-11-12,GO,Goiânia,city,68180,1753,242,False,1516113,1536097,5208707,4438.52179,0.0257
2020-11-11,GO,Goiânia,city,67955,1734,241,False,1516113,1536097,5208707,4423.87427,0.0255
2020-11-10,GO,Goiânia,city,67789,1730,240,False,1516113,1536097,5208707,4413.06766,0.0255
2020-11-09,GO,Goiânia,city,67225,1730,239,False,1516113,1536097,5208707,4376.35123,0.0257
2020-11-08,GO,Goiânia,city,66922,1730,238,False,1516113,1536097,5208707,4356.62592,0.0259
2020-11-07,GO,Goiânia,city,66876,1730,237,False,1516113,1536097,5208707,4353.63131,0.0259
2020-11-06,GO,Goiânia,city,66708,1730,236,False,1516113,1536097,5208707,4342.69450,0.0259
2020-11-05,GO,Goiânia,city,66519,1731,235,False,1516113,1536097,5208707,4330.39059,0.0260
2020-11-04,GO,Goiânia,city,66213,1709,234,False,1516113,1536097,5208707,4310.46998,0.0258
2020-11-03,GO,Goiânia,city,66039,1696,233,False,1516113,1536097,5208707,4299.14257,0.0257
2020-11-02,GO,Goiânia,city,65755,1683,232,False,1516113,1536097,5208707,4280.65415,0.0256
2020-11-01,GO,Goiânia,city,65583,1683,231,False,1516113,1536097,5208707,4269.45694,0.0257
2020-10-31,GO,Goiânia,city,65355,1681,230,False,1516113,1536097,5208707,4254.61413,0.0257
2020-10-30,GO,Goiânia,city,65133,1681,229,False,1516113,1536097,5208707,4240.16192,0.0258
2020-10-29,GO,Goiânia,city,64962,1675,228,False,1516113,1536097,5208707,4229.02981,0.0258
2020-10-28,GO,Goiânia,city,64622,1635,227,False,1516113,1536097,5208707,4206.89579,0.0253
2020-10-27,GO,Goiânia,city,64290,1634,226,False,1516113,1536097,5208707,4185.28257,0.0254
2020-10-26,GO,Goiânia,city,63486,1633,225,False,1516113,1536097,5208707,4132.94213,0.0257
2020-10-25,GO,Goiânia,city,63222,1618,224,False,1516113,1536097,5208707,4115.75571,0.0256
2020-10-24,GO,Goiânia,city,63057,1616,223,False,1516113,1536097,5208707,4105.01420,0.0256
2020-10-23,GO,Goiânia,city,62835,1614,222,False,1516113,1536097,5208707,4090.56199,0.0257
2020-10-22,GO,Goiânia,city,62535,1605,221,False,1516113,1536097,5208707,4071.03197,0.0257
2020-10-21,GO,Goiânia,city,61550,1601,220,False,1516113,1536097,5208707,4006.90842,0.0260
2020-10-20,GO,Goiânia,city,61175,1591,219,False,1516113,1536097,5208707,3982.49590,0.0260
2020-10-19,GO,Goiânia,city,61001,1587,218,False,1516113,1536097,5208707,3971.16849,0.0260
2020-10-18,GO,Goiânia,city,59845,1580,217,False,1516113,1536097,5208707,3895.91282,0.0264
2020-10-17,GO,Goiânia,city,59845,1580,216,False,1516113,1536097,5208707,3895.91282,0.0264
2020-10-16,GO,Goiânia,city,59845,1580,215,False,1516113,1536097,5208707,3895.91282,0.0264
2020-10-15,GO,Goiânia,city,59764,1567,214,False,1516113,1536097,5208707,3890.63972,0.0262
2020-10-14,GO,Goiânia,city,59472,1561,213,False,1516113,1536097,5208707,3871.63050,0.0262
2020-10-13,GO,Goiânia,city,59168,1552,212,False,1516113,1536097,5208707,3851.84009,0.0262
2020-10-12,GO,Goiânia,city,58864,1539,211,False,1516113,1536097,5208707,3832.04967,0.0261
2020-10-11,GO,Goiânia,city,58796,1538,210,False,1516113,1536097,5208707,3827.62286,0.0262
2020-10-10,GO,Goiânia,city,58645,1537,209,False,1516113,1536097,5208707,3817.79276,0.0262
2020-10-09,GO,Goiânia,city,58481,1526,208,False,1516113,1536097,5208707,3807.11635,0.0261
2020-10-08,GO,Goiânia,city,58208,1514,207,False,1516113,1536097,5208707,3789.34403,0.0260
2020-10-07,GO,Goiânia,city,57816,1495,206,False,1516113,1536097,5208707,3763.82481,0.0259
2020-10-06,GO,Goiânia,city,57149,1450,205,False,1516113,1536097,5208707,3720.40307,0.0254
2020-10-05,GO,Goiânia,city,55955,1436,204,False,1516113,1536097,5208707,3642.67361,0.0257
2020-10-04,GO,Goiânia,city,55576,1420,203,False,1516113,1536097,5208707,3618.00069,0.0256
2020-10-03,GO,Goiânia,city,55500,1417,202,False,1516113,1536097,5208707,3613.05308,0.0255
2020-10-02,GO,Goiânia,city,55500,1417,201,False,1516113,1536097,5208707,3613.05308,0.0255
2020-10-01,GO,Goiânia,city,55020,1406,200,False,1516113,1536097,5208707,3581.80506,0.0256
2020-09-30,GO,Goiânia,city,54488,1382,199,False,1516113,1536097,5208707,3547.17183,0.0254
2020-09-29,GO,Goiânia,city,53726,1367,198,False,1516113,1536097,5208707,3497.56558,0.0254
2020-09-28,GO,Goiânia,city,53081,1340,197,False,1516113,1536097,5208707,3455.57605,0.0252
2020-09-27,GO,Goiânia,city,51792,1323,196,False,1516113,1536097,5208707,3371.66208,0.0255
2020-09-26,GO,Goiânia,city,51564,1317,195,False,1516113,1536097,5208707,3356.81926,0.0255
2020-09-25,GO,Goiânia,city,51440,1309,194,False,1516113,1536097,5208707,3348.74686,0.0254
2020-09-24,GO,Goiânia,city,51010,1288,193,False,1516113,1536097,5208707,3320.75383,0.0252
2020-09-23,GO,Goiânia,city,50253,1249,192,False,1516113,1536097,5208707,3271.47309,0.0249
2020-09-22,GO,Goiânia,city,49167,1227,191,False,1516113,1536097,5208707,3200.77443,0.0250
2020-09-21,GO,Goiânia,city,47887,1220,190,False,1516113,1536097,5208707,3117.44636,0.0255
2020-09-20,GO,Goiânia,city,47699,1206,189,False,1516113,1536097,5208707,3105.20755,0.0253
2020-09-19,GO,Goiânia,city,47556,1196,188,False,1516113,1536097,5208707,3095.89824,0.0251
2020-09-18,GO,Goiânia,city,47280,1189,187,False,1516113,1536097,5208707,3077.93063,0.0251
2020-09-17,GO,Goiânia,city,45662,1168,186,False,1516113,1536097,5208707,2972.59874,0.0256
2020-09-16,GO,Goiânia,city,44324,1135,185,False,1516113,1536097,5208707,2885.49486,0.0256
2020-09-15,GO,Goiânia,city,42978,1116,184,False,1516113,1536097,5208707,2797.87019,0.0260
2020-09-14,GO,Goiânia,city,41698,1098,183,False,1516113,1536097,5208707,2714.54212,0.0263
2020-09-13,GO,Goiânia,city,39797,1074,182,False,1516113,1536097,5208707,2590.78691,0.0270
2020-09-12,GO,Goiânia,city,39608,1071,181,False,1516113,1536097,5208707,2578.48300,0.0270
2020-09-11,GO,Goiânia,city,39565,1068,180,False,1516113,1536097,5208707,2575.68370,0.0270
2020-09-10,GO,Goiânia,city,38388,1057,179,False,1516113,1536097,5208707,2499.06093,0.0275
2020-09-09,GO,Goiânia,city,37439,1028,178,False,1516113,1536097,5208707,2437.28098,0.0275
2020-09-08,GO,Goiânia,city,36746,986,177,False,1516113,1536097,5208707,2392.16664,0.0268
2020-09-07,GO,Goiânia,city,36387,985,176,False,1516113,1536097,5208707,2368.79572,0.0271
2020-09-06,GO,Goiânia,city,36282,983,175,False,1516113,1536097,5208707,2361.96021,0.0271
2020-09-05,GO,Goiânia,city,36182,982,174,False,1516113,1536097,5208707,2355.45021,0.0271
2020-09-04,GO,Goiânia,city,35493,979,173,False,1516113,1536097,5208707,2310.59627,0.0276
2020-09-03,GO,Goiânia,city,34998,960,172,False,1516113,1536097,5208707,2278.37174,0.0274
2020-09-02,GO,Goiânia,city,34301,943,171,False,1516113,1536097,5208707,2232.99700,0.0275
2020-09-01,GO,Goiânia,city,33455,927,170,False,1516113,1536097,5208707,2177.92236,0.0277
2020-08-31,GO,Goiânia,city,32923,908,169,False,1516113,1536097,5208707,2143.28913,0.0276
2020-08-30,GO,Goiânia,city,32514,893,168,False,1516113,1536097,5208707,2116.66321,0.0275
2020-08-29,GO,Goiânia,city,32386,893,167,False,1516113,1536097,5208707,2108.33040,0.0276
2020-08-28,GO,Goiânia,city,32231,885,166,False,1516113,1536097,5208707,2098.23989,0.0275
2020-08-27,GO,Goiânia,city,31836,871,165,False,1516113,1536097,5208707,2072.52537,0.0274
2020-08-26,GO,Goiânia,city,31674,854,164,False,1516113,1536097,5208707,2061.97916,0.0270
2020-08-25,GO,Goiânia,city,30676,820,163,False,1516113,1536097,5208707,1997.00930,0.0267
2020-08-24,GO,Goiânia,city,30114,804,162,False,1516113,1536097,5208707,1960.42307,0.0267
2020-08-23,GO,Goiânia,city,29412,795,161,False,1516113,1536097,5208707,1914.72283,0.0270
2020-08-22,GO,Goiânia,city,28979,793,160,False,1516113,1536097,5208707,1886.53451,0.0274
2020-08-21,GO,Goiânia,city,28788,780,159,False,1516113,1536097,5208707,1874.10040,0.0271
2020-08-20,GO,Goiânia,city,28219,752,158,False,1516113,1536097,5208707,1837.05847,0.0266
2020-08-19,GO,Goiânia,city,27879,690,157,False,1516113,1536097,5208707,1814.92445,0.0247
2020-08-18,GO,Goiânia,city,27362,676,156,False,1516113,1536097,5208707,1781.26772,0.0247
2020-08-17,GO,Goiânia,city,26216,645,155,False,1516113,1536097,5208707,1706.66306,0.0246
2020-08-16,GO,Goiânia,city,25664,633,154,False,1516113,1536097,5208707,1670.72783,0.0247
2020-08-15,GO,Goiânia,city,25412,633,153,False,1516113,1536097,5208707,1654.32261,0.0249
2020-08-14,GO,Goiânia,city,25241,628,152,False,1516113,1536097,5208707,1643.19050,0.0249
2020-08-13,GO,Goiânia,city,24550,610,151,False,1516113,1536097,5208707,1598.20636,0.0248
2020-08-12,GO,Goiânia,city,23693,589,150,False,1516113,1536097,5208707,1542.41562,0.0249
2020-08-11,GO,Goiânia,city,22764,575,149,False,1516113,1536097,5208707,1481.93766,0.0253
2020-08-10,GO,Goiânia,city,21974,556,148,False,1516113,1536097,5208707,1430.50862,0.0253
2020-08-09,GO,Goiânia,city,21387,544,147,False,1516113,1536097,5208707,1392.29489,0.0254
2020-08-08,GO,Goiânia,city,21334,544,146,False,1516113,1536097,5208707,1388.84458,0.0255
2020-08-07,GO,Goiânia,city,21201,541,145,False,1516113,1536097,5208707,1380.18628,0.0255
2020-08-06,GO,Goiânia,city,20608,537,144,False,1516113,1536097,5208707,1341.58194,0.0261
2020-08-05,GO,Goiânia,city,19405,533,143,False,1516113,1536097,5208707,1263.26658,0.0275
2020-08-04,GO,Goiânia,city,18366,510,142,False,1516113,1536097,5208707,1195.62762,0.0278
2020-08-03,GO,Goiânia,city,17358,488,141,False,1516113,1536097,5208707,1130.00676,0.0281
2020-08-02,GO,Goiânia,city,17326,487,140,False,1516113,1536097,5208707,1127.92356,0.0281
2020-08-01,GO,Goiânia,city,17321,487,139,False,1516113,1536097,5208707,1127.59806,0.0281
2020-07-31,GO,Goiânia,city,17285,486,138,False,1516113,1536097,5208707,1125.25446,0.0281
2020-07-30,GO,Goiânia,city,16624,449,137,False,1516113,1536097,5208707,1082.22332,0.0270
2020-07-29,GO,Goiânia,city,15874,437,136,False,1516113,1536097,5208707,1033.39828,0.0275
2020-07-28,GO,Goiânia,city,15200,430,135,False,1516113,1536097,5208707,989.52084,0.0283
2020-07-27,GO,Goiânia,city,14435,417,134,False,1516113,1536097,5208707,939.71930,0.0289
2020-07-26,GO,Goiânia,city,13520,413,133,False,1516113,1536097,5208707,880.15275,0.0305
2020-07-25,GO,Goiânia,city,13516,409,132,False,1516113,1536097,5208707,879.89235,0.0303
2020-07-24,GO,Goiânia,city,13352,399,131,False,1516113,1536097,5208707,869.21594,0.0299
2020-07-23,GO,Goiânia,city,12605,383,130,False,1516113,1536097,5208707,820.58620,0.0304
2020-07-22,GO,Goiânia,city,11902,354,129,False,1516113,1536097,5208707,774.82086,0.0297
2020-07-21,GO,Goiânia,city,11080,336,128,False,1516113,1536097,5208707,721.30862,0.0303
2020-07-20,GO,Goiânia,city,9884,325,127,False,1516113,1536097,5208707,643.44895,0.0329
2020-07-19,GO,Goiânia,city,9790,311,126,False,1516113,1536097,5208707,637.32954,0.0318
2020-07-18,GO,Goiânia,city,9793,309,125,False,1516113,1536097,5208707,637.52484,0.0316
2020-07-17,GO,Goiânia,city,9804,306,124,False,1516113,1536097,5208707,638.24094,0.0312
2020-07-16,GO,Goiânia,city,9763,297,123,False,1516113,1536097,5208707,635.57184,0.0304
2020-07-15,GO,Goiânia,city,9634,281,122,False,1516113,1536097,5208707,627.17393,0.0292
2020-07-14,GO,Goiânia,city,9422,273,121,False,1516113,1536097,5208707,613.37272,0.0290
2020-07-13,GO,Goiânia,city,9229,271,120,False,1516113,1536097,5208707,600.80841,0.0294
2020-07-12,GO,Goiânia,city,9361,266,119,False,1516113,1536097,5208707,609.40162,0.0284
2020-07-11,GO,Goiânia,city,9188,266,118,False,1516113,1536097,5208707,598.13931,0.0290
2020-07-10,GO,Goiânia,city,9194,264,117,False,1516113,1536097,5208707,598.52991,0.0287
2020-07-09,GO,Goiânia,city,9058,252,116,False,1516113,1536097,5208707,589.67630,0.0278
2020-07-08,GO,Goiânia,city,8906,240,115,False,1516113,1536097,5208707,579.78109,0.0269
2020-07-07,GO,Goiânia,city,8640,232,114,False,1516113,1536097,5208707,562.46448,0.0269
2020-07-06,GO,Goiânia,city,8290,202,113,False,1516113,1536097,5208707,539.67946,0.0244
2020-07-05,GO,Goiânia,city,7825,198,112,False,1516113,1536097,5208707,509.40793,0.0253
2020-07-04,GO,Goiânia,city,7825,198,111,False,1516113,1536097,5208707,509.40793,0.0253
2020-07-03,GO,Goiânia,city,7474,195,110,False,1516113,1536097,5208707,486.55782,0.0261
2020-07-02,GO,Goiânia,city,7119,186,109,False,1516113,1536097,5208707,463.44730,0.0261
2020-07-01,GO,Goiânia,city,7065,169,108,False,1516113,1536097,5208707,459.93189,0.0239
2020-06-30,GO,Goiânia,city,6956,167,107,False,1516113,1536097,5208707,452.83599,0.0240
2020-06-29,GO,Goiânia,city,6655,161,106,False,1516113,1536097,5208707,433.24087,0.0242
2020-06-28,GO,Goiânia,city,6126,153,105,False,1516113,1536097,5208707,398.80294,0.0250
2020-06-27,GO,Goiânia,city,6122,153,104,False,1516113,1536097,5208707,398.54254,0.0250
2020-06-26,GO,Goiânia,city,6111,150,103,False,1516113,1536097,5208707,397.82644,0.0245
2020-06-25,GO,Goiânia,city,5958,138,102,False,1516113,1536097,5208707,387.86613,0.0232
2020-06-24,GO,Goiânia,city,5728,137,101,False,1516113,1536097,5208707,372.89312,0.0239
2020-06-23,GO,Goiânia,city,5359,130,100,False,1516113,1536097,5208707,348.87120,0.0243
2020-06-22,GO,Goiânia,city,5159,122,99,False,1516113,1536097,5208707,335.85119,0.0236
2020-06-21,GO,Goiânia,city,4774,112,98,False,1516113,1536097,5208707,310.78767,0.0235
2020-06-20,GO,Goiânia,city,4717,110,97,False,1516113,1536097,5208707,307.07696,0.0233
2020-06-19,GO,Goiânia,city,4679,108,96,False,1516113,1536097,5208707,304.60316,0.0231
2020-06-18,GO,Goiânia,city,4442,99,95,False,1516113,1536097,5208707,289.17445,0.0223
2020-06-17,GO,Goiânia,city,4150,94,94,False,1516113,1536097,5208707,270.16523,0.0227
2020-06-16,GO,Goiânia,city,3849,95,93,False,1516113,1536097,5208707,250.57011,0.0247
2020-06-15,GO,Goiânia,city,3220,92,92,False,1516113,1536097,5208707,209.62218,0.0286
2020-06-14,GO,Goiânia,city,2856,89,91,False,1516113,1536097,5208707,185.92576,0.0312
2020-06-13,GO,Goiânia,city,2851,89,90,False,1516113,1536097,5208707,185.60026,0.0312
2020-06-12,GO,Goiânia,city,2842,87,89,False,1516113,1536097,5208707,185.01436,0.0306
2020-06-11,GO,Goiânia,city,2818,82,88,False,1516113,1536097,5208707,183.45196,0.0291
2020-06-10,GO,Goiânia,city,2775,82,87,False,1516113,1536097,5208707,180.65265,0.0295
2020-06-09,GO,Goiânia,city,2616,81,86,False,1516113,1536097,5208707,170.30175,0.0310
2020-06-08,GO,Goiânia,city,2428,75,85,False,1516113,1536097,5208707,158.06293,0.0309
2020-06-07,GO,Goiânia,city,2345,75,84,False,1516113,1536097,5208707,152.65963,0.0320
2020-06-06,GO,Goiânia,city,2329,75,83,False,1516113,1536097,5208707,151.61803,0.0322
2020-06-05,GO,Goiânia,city,2291,72,82,False,1516113,1536097,5208707,149.14423,0.0314
2020-06-04,GO,Goiânia,city,2028,71,81,False,1516113,1536097,5208707,132.02291,0.0350
2020-06-03,GO,Goiânia,city,1847,67,80,False,1516113,1536097,5208707,120.23980,0.0363
2020-06-02,GO,Goiânia,city,1809,65,79,False,1516113,1536097,5208707,117.76600,0.0359
2020-06-01,GO,Goiânia,city,1730,53,78,False,1516113,1536097,5208707,112.62310,0.0306
2020-05-31,GO,Goiânia,city,1661,52,77,False,1516113,1536097,5208707,108.13119,0.0313
2020-05-30,GO,Goiânia,city,1581,52,76,False,1516113,1536097,5208707,102.92319,0.0329
2020-05-29,GO,Goiânia,city,1556,49,75,False,1516113,1536097,5208707,101.29569,0.0315
2020-05-28,GO,Goiânia,city,1473,49,74,False,1516113,1536097,5208707,95.89238,0.0333
2020-05-27,GO,Goiânia,city,1393,44,73,False,1516113,1536097,5208707,90.68438,0.0316
2020-05-26,GO,Goiânia,city,1307,44,72,False,1516113,1536097,5208707,85.08577,0.0337
2020-05-25,GO,Goiânia,city,1200,41,71,False,1516113,1536097,5208707,78.12007,0.0342
2020-05-24,GO,Goiânia,city,1206,41,70,False,1516113,1536097,5208707,78.51067,0.0340
2020-05-23,GO,Goiânia,city,1184,41,69,False,1516113,1536097,5208707,77.07847,0.0346
2020-05-22,GO,Goiânia,city,1163,41,68,False,1516113,1536097,5208707,75.71136,0.0353
2020-05-21,GO,Goiânia,city,1049,36,67,False,1516113,1536097,5208707,68.28996,0.0343
2020-05-20,GO,Goiânia,city,1028,34,66,False,1516113,1536097,5208707,66.92286,0.0331
2020-05-19,GO,Goiânia,city,964,30,65,False,1516113,1536097,5208707,62.75645,0.0311
2020-05-18,GO,Goiânia,city,935,30,64,False,1516113,1536097,5208707,60.86855,0.0321
2020-05-17,GO,Goiânia,city,921,30,63,False,1516113,1536097,5208707,59.95715,0.0326
2020-05-16,GO,Goiânia,city,890,30,62,False,1516113,1536097,5208707,57.93905,0.0337
2020-05-15,GO,Goiânia,city,873,30,61,False,1516113,1536097,5208707,56.83235,0.0344
2020-05-14,GO,Goiânia,city,758,31,60,False,1516113,1536097,5208707,49.34584,0.0409
2020-05-13,GO,Goiânia,city,665,27,59,False,1516113,1536097,5208707,43.29154,0.0406
2020-05-12,GO,Goiânia,city,585,24,58,False,1516113,1536097,5208707,38.08353,0.0410
2020-05-11,GO,Goiânia,city,578,23,57,False,1516113,1536097,5208707,37.62783,0.0398
2020-05-08,GO,Goiânia,city,550,23,56,False,1516113,1536097,5208707,35.80503,0.0418
2020-05-07,GO,Goiânia,city,547,21,55,False,1516113,1536097,5208707,35.60973,0.0384
2020-05-05,GO,Goiânia,city,545,14,54,False,1516113,1536097,5208707,35.47953,0.0257
2020-05-04,GO,Goiânia,city,496,12,53,False,1516113,1536097,5208707,32.28963,0.0242
2020-05-03,GO,Goiânia,city,487,12,52,False,1516113,1536097,5208707,31.70373,0.0246
2020-05-02,GO,Goiânia,city,467,12,51,False,1516113,1536097,5208707,30.40173,0.0257
2020-05-01,GO,Goiânia,city,457,12,50,False,1516113,1536097,5208707,29.75073,0.0263
2020-04-30,GO,Goiânia,city,453,12,49,False,1516113,1536097,5208707,29.49033,0.0265
2020-04-29,GO,Goiânia,city,404,12,48,False,1516113,1536097,5208707,26.30042,0.0297
2020-04-28,GO,Goiânia,city,392,12,47,False,1516113,1536097,5208707,25.51922,0.0306
2020-04-27,GO,Goiânia,city,364,12,46,False,1516113,1536097,5208707,23.69642,0.0330
2020-04-26,GO,Goiânia,city,333,11,45,False,1516113,1536097,5208707,21.67832,0.0330
2020-04-25,GO,Goiânia,city,273,11,44,False,1516113,1536097,5208707,17.77232,0.0403
2020-04-24,GO,Goiânia,city,267,11,43,False,1516113,1536097,5208707,17.38171,0.0412
2020-04-23,GO,Goiânia,city,257,11,42,False,1516113,1536097,5208707,16.73071,0.0428
2020-04-22,GO,Goiânia,city,255,10,41,False,1516113,1536097,5208707,16.60051,0.0392
2020-04-21,GO,Goiânia,city,240,10,40,False,1516113,1536097,5208707,15.62401,0.0417
2020-04-20,GO,Goiânia,city,230,10,39,False,1516113,1536097,5208707,14.97301,0.0435
2020-04-19,GO,Goiânia,city,231,10,38,False,1516113,1536097,5208707,15.03811,0.0433
2020-04-18,GO,Goiânia,city,226,10,37,False,1516113,1536097,5208707,14.71261,0.0442
2020-04-17,GO,Goiânia,city,188,8,36,False,1516113,1536097,5208707,12.23881,0.0426
2020-04-16,GO,Goiânia,city,182,8,35,False,1516113,1536097,5208707,11.84821,0.0440
2020-04-15,GO,Goiânia,city,176,7,34,False,1516113,1536097,5208707,11.45761,0.0398
2020-04-14,GO,Goiânia,city,160,7,33,False,1516113,1536097,5208707,10.41601,0.0437
2020-04-13,GO,Goiânia,city,130,7,32,False,1516113,1536097,5208707,8.46301,0.0538
2020-04-12,GO,Goiânia,city,126,7,31,False,1516113,1536097,5208707,8.20261,0.0556
2020-04-11,GO,Goiânia,city,114,5,30,False,1516113,1536097,5208707,7.42141,0.0439
